X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5479927,34.72054506,森小路,もりしょうじ,森小路（もりしょうじ）,大阪市旭区大宮１丁目２０番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90132
135.5477268,34.72097703,森小路,もりしょうじ,森小路（もりしょうじ）,大阪市旭区大宮１丁目２０番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90133
135.546085,34.72129228,大宮一丁目,おおみや１ちょうめ,大宮一丁目（おおみや１ちょうめ）,大阪市旭区大宮１丁目７番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90134
135.5490179,34.72383558,千林,せんばやし,千林（せんばやし）,大阪市旭区大宮２丁目２７番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90135
135.5498665,34.72627758,今市一丁目,いまいち１ちょうめ,今市一丁目（いまいち１ちょうめ）,大阪市旭区大宮３丁目２３番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90136
135.5515415,34.72942322,今市,いまいち,今市（いまいち）,大阪市旭区大宮４丁目２４番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90137
135.5466434,34.72910164,大宮小学校前,おおみやしょうがっこうまえ,大宮小学校前（おおみやしょうがっこうまえ）,大阪市旭区大宮５丁目１番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90138
135.5474078,34.72899439,大宮小学校前,おおみやしょうがっこうまえ,大宮小学校前（おおみやしょうがっこうまえ）,大阪市旭区大宮４丁目１４番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90139
135.5312328,34.72196339,赤川一丁目,あかがわ１ちょうめ,赤川一丁目（あかがわ１ちょうめ）,大阪市都島区大東町１丁目１１番先,都島区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90140
135.5426681,34.72163,旭区民センター,あさひくみんせんたー,旭区民センター（あさひくみんせんたー）,大阪市旭区中宮１丁目１１番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90141
135.5432574,34.72165033,旭区役所,あさひくやくしょ,旭区役所（あさひくやくしょ）,大阪市旭区中宮１丁目１２番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90142
135.5389347,34.72208678,旭警察署,あさひけいさつしょ,旭警察署（あさひけいさつしょ）,大阪市旭区中宮１丁目１番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90143
135.5394086,34.72214803,旭警察署,あさひけいさつしょ,旭警察署（あさひけいさつしょ）,大阪市旭区中宮１丁目５番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90144
135.5426254,34.72868889,中宮,なかみや,中宮（なかみや）,大阪市旭区中宮５丁目２番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90148
135.5436681,34.72861969,中宮,なかみや,中宮（なかみや）,大阪市旭区中宮４丁目１５番先,旭区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90149
135.4588169,34.66710619,港区民センター前,みなとくみんせんたーまえ,港区民センター前（みなとくみんせんたーまえ）,大阪市港区磯路２丁目２０番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90155
135.4621125,34.66488947,市岡,いちおか,市岡（いちおか）,大阪市港区磯路２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90156
135.45412,34.66593056,磯路三丁目,いそじ３ちょうめ,磯路三丁目（いそじ３ちょうめ）,大阪市港区弁天３丁目１３番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90157
135.4590469,34.663683,港区役所前,みなとくやくしょまえ,港区役所前（みなとくやくしょまえ）,大阪市港区磯路３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90158
135.4547107,34.66571444,磯路三丁目,いそじ３ちょうめ,磯路三丁目（いそじ３ちょうめ）,大阪市港区磯路３丁目９番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90161
135.4301523,34.65307864,天保山,てんぽうざん,天保山（てんぽうざん）,大阪市港区海岸通１丁目５番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90162
135.441104,34.65082631,第一突堤前,だい１とっていまえ,第一突堤前（だい１とっていまえ）,大阪市港区海岸通３丁目２番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90164
135.4424309,34.650018,第一突堤前,だい１とっていまえ,第一突堤前（だい１とっていまえ）,大阪市港区海岸通３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90165
135.4446055,34.64933067,第二突堤前,だい２とっていまえ,第二突堤前（だい２とっていまえ）,大阪市港区海岸通３丁目２番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90166
135.4445165,34.64910586,第二突堤前,だい２とっていまえ,第二突堤前（だい２とっていまえ）,大阪市港区海岸通３丁目５番,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90168
135.446973,34.64831381,第三突堤前,だい３とっていまえ,第三突堤前（だい３とっていまえ）,大阪市港区海岸通４丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90169
135.4475462,34.64784581,第三突堤前,だい３とっていまえ,第三突堤前（だい３とっていまえ）,大阪市港区海岸通４丁目３番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90170
135.4427235,34.65702778,港晴,こうせい,港晴（こうせい）,大阪市港区港晴１丁目１０番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90171
135.4445471,34.65529425,浮島橋,うきしまばし,浮島橋（うきしまばし）,大阪市港区港晴１丁目４番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90172
135.4405144,34.65615111,千舟橋,ちぶねばし,千舟橋（ちぶねばし）,大阪市港区港晴２丁目９番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90173
135.4452325,34.65838753,八幡屋,やはたや,八幡屋（やはたや）,大阪市港区港晴３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90174
135.4417169,34.65695397,港晴,こうせい,港晴（こうせい）,大阪市港区港晴４丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90176
135.4391073,34.65597544,千舟橋,ちぶねばし,千舟橋（ちぶねばし）,大阪市港区港晴５丁目６番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90177
135.4561711,34.66071164,港南中学校前,こうなんちゅうがっこうまえ,港南中学校前（こうなんちゅうがっこうまえ）,大阪市港区三先１丁目５番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90179
135.4560485,34.6606475,港南中学校前,こうなんちゅうがっこうまえ,港南中学校前（こうなんちゅうがっこうまえ）,大阪市港区三先１丁目６番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90180
135.4600848,34.66386669,港区役所前,みなとくやくしょまえ,港区役所前（みなとくやくしょまえ）,大阪市港区市岡１丁目２７番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90182
135.4622441,34.66471433,市岡,いちおか,市岡（いちおか）,大阪市港区市岡１丁目５番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90183
135.4565726,34.66249694,夕凪,ゆうなぎ,夕凪（ゆうなぎ）,大阪市港区市岡２丁目１０番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90185
135.4689642,34.66755975,南市岡,みなみいちおか,南市岡（みなみいちおか）,大阪市港区市岡元町２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90187
135.4564983,34.66991083,弁天二丁目,べんてん２ちょうめ,弁天二丁目（べんてん２ちょうめ）,大阪市港区石田１丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90189
135.4371868,34.65266731,築港中学校,ちっこうちゅうがっこう,築港中学校（ちっこうちゅうがっこう）,大阪市港区築港１丁目１０番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90198
135.4379337,34.65220703,築港中学校,ちっこうちゅうがっこう,築港中学校（ちっこうちゅうがっこう）,大阪市港区築港１丁目２番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90199
135.4366677,34.65391008,築港一丁目,ちっこう１ちょうめ,築港一丁目（ちっこう１ちょうめ）,大阪市港区築港１丁目６番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90200
135.4311763,34.65637058,天保山ハーバービレッジ,てんぽうざんはーばーびれっじ,天保山ハーバービレッジ（てんぽうざんはーばーびれっじ）,大阪市港区海岸通１丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90201
135.4358038,34.65464781,築港一丁目,ちっこう１ちょうめ,築港一丁目（ちっこう１ちょうめ）,大阪市港区築港３丁目５番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90202
135.4344778,34.65379842,地下鉄大阪港,ちかてつおおさかこう,地下鉄大阪港（ちかてつおおさかこう）,大阪市港区築港１丁目１４番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90203
135.4358819,34.65433608,築港一丁目,ちっこう１ちょうめ,築港一丁目（ちっこう１ちょうめ）,大阪市港区築港１丁目８番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90204
135.4341109,34.65397,地下鉄大阪港,ちかてつおおさかこう,地下鉄大阪港（ちかてつおおさかこう）,大阪市港区築港３丁目６番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90205
135.4502168,34.66356131,田中郵便局前,たなかゆうびんきょくまえ,田中郵便局前（たなかゆうびんきょくまえ）,大阪市港区田中２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90208
135.4690091,34.66736658,南市岡,みなみいちおか,南市岡（みなみいちおか）,大阪市港区南市岡２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90213
135.4659356,34.66637411,市岡元町,いちおかもとまち,市岡元町（いちおかもとまち）,大阪市港区市岡元町３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90214
135.4657827,34.66609814,市岡元町,いちおかもとまち,市岡元町（いちおかもとまち）,大阪市港区南市岡３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90215
135.4620439,34.67600108,波除第二住宅前,なみよけだい２じゅうたく,波除第二住宅前（なみよけだい２じゅうたく）,大阪市港区波除１丁目６番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90218
135.4619338,34.67617167,波除第二住宅前,なみよけだい２じゅうたく,波除第二住宅前（なみよけだい２じゅうたく）,大阪市港区波除６丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90222
135.4456394,34.65812422,八幡屋,やはたや,八幡屋（やはたや）,大阪市港区八幡屋１丁目９番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90226
135.4444462,34.654737,浮島橋,うきしまばし,浮島橋（うきしまばし）,大阪市港区八幡屋３丁目１２番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90229
135.4588268,34.65875142,福崎一丁目,ふくざき１ちょうめ,福崎一丁目（ふくざき１ちょうめ）,大阪市港区福崎１丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90234
135.4588466,34.65860461,福崎一丁目,ふくざき１ちょうめ,福崎一丁目（ふくざき１ちょうめ）,大阪市港区福崎１丁目４番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90235
135.4574543,34.65625886,福栄橋,ふくえばし,福栄橋（ふくえばし）,大阪市港区福崎３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90236
135.4553867,34.65397606,福崎二丁目,ふくざき２ちょうめ,福崎二丁目（ふくざき２ちょうめ）,大阪市港区福崎２丁目４番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90237
135.4523886,34.65026775,福崎三丁目,ふくざき３ちょうめ,福崎三丁目（ふくざき３ちょうめ）,大阪市港区福崎２丁目７番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90239
135.4526909,34.65039086,福崎三丁目,ふくざき３ちょうめ,福崎三丁目（ふくざき３ちょうめ）,大阪市港区福崎３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90240
135.4568756,34.65581308,福栄橋,ふくえばし,福栄橋（ふくえばし）,大阪市港区福崎２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90241
135.4546813,34.65284647,福崎二丁目,ふくざき２ちょうめ,福崎二丁目（ふくざき２ちょうめ）,大阪市港区福崎３丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90243
135.4588689,34.66753231,港区民センター前,みなとくみんせんたーまえ,港区民センター前（みなとくみんせんたーまえ）,大阪市港区弁天２丁目１番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90248
135.4561607,34.670387,弁天二丁目,べんてん２ちょうめ,弁天二丁目（べんてん２ちょうめ）,大阪市港区弁天４丁目１４番先,港区,,,,,,,,,駅・バス停,バス停,駅・バス停/バス停,214,90253
